gx,gy,gz,ax,ay,az,target
0.949770992,-2.715419847,-1.18129771,-0.663866577,0.141921387,-0.711668091,0
1.346717557,-3.058931298,-0.326335878,-0.654100952,0.159499512,-0.711668091,0
1.308549618,-2.46351145,-1.272900763,-0.65703064,0.161208496,-0.726560669,0
1.705496183,-1.723053435,-0.998091603,-0.680223999,0.153395996,-0.715818481,0
1.697862595,-1.18870229,-1.005725191,-0.678515015,0.145339355,-0.718504028,0
2.537557252,-2.081832061,0.192748092,-0.667528687,0.141921387,-0.725339966,0
2.255114504,-2.341374046,0.574427481,-0.661913452,0.143630371,-0.704343872,0
1.285648855,-0.074198473,-0.730916031,-0.66118103,0.153884277,-0.718504028,0
1.186412214,-2.226870229,-0.860687023,-0.665331421,0.142165527,-0.709714966,0
1.209312977,-2.081832061,-0.982824427,-0.66093689,0.148024902,-0.70336731,0
1.697862595,-2.84519084,-0.807251908,-0.650682983,0.145095215,-0.713377075,0
1.392519084,-2.494045802,-0.547709924,-0.651659546,0.150466309,-0.727293091,0
1.606259542,-1.898625954,-0.883587786,-0.659472046,0.152175293,-0.729734497,0
1.736030534,-2.104732824,-0.723282443,-0.659227905,0.144118652,-0.744382935,0
1.445954198,-2.860458015,-0.97519084,-0.660448608,0.136306152,-0.707029419,0
1.255114504,-2.967328244,-0.959923664,-0.657763062,0.140456543,-0.71117981,0
0.766564885,-3.501679389,-1.463740458,-0.650927124,0.153395996,-0.713865356,0
1.361984733,-5.723053435,-0.860687023,-0.664354858,0.149489746,-0.709226685,0
1.339083969,-2.631450382,-0.463740458,-0.667772827,0.149733887,-0.731199341,0
1.804732824,-2.509312977,-0.799618321,-0.651659546,0.155837402,-0.717039185,0
2.270381679,-2.616183206,0.078244275,-0.658251343,0.152663574,-0.705076294,0
3.827633588,-2.952061069,0.055343511,-0.665819702,0.152663574,-0.709959106,0
2.346717557,-2.837557252,0.116412214,-0.675097046,0.148757324,-0.700437622,0
1.323816794,-3.738320611,-0.776717557,-0.674364624,0.149245605,-0.687498169,0
1.300916031,-3.478778626,-0.631679389,-0.672411499,0.153151855,-0.713377075,0
0.369618321,-3.104732824,-1.601145038,-0.680223999,0.153884277,-0.71508606,0
-0.019694656,-2.562748092,-1.97519084,-0.676073608,0.159743652,-0.706296997,0
-0.149465649,-2.723053435,-1.959923664,-0.67265564,0.162185059,-0.707029419,0
0.835267176,-2.822290076,-0.776717557,-0.673876343,0.158034668,-0.701902466,0
0.392519084,-3.700152672,-1.066793893,-0.677538452,0.160720215,-0.708005981,0
1.400152672,-2.723053435,-0.914122137,-0.679247437,0.163649902,-0.708005981,0
1.278015267,-3.570381679,-1.425572519,-0.695604858,0.164870605,-0.714597778,0
1.392519084,-3.486412214,-1.11259542,-0.674608765,0.164138184,-0.703123169,0
0.873435115,-3.203969466,-2.150763359,-0.689989624,0.160720215,-0.71142395,0
0.659694656,-2.158167939,-1.875954198,-0.710985718,0.137526855,-0.706785278,0
1.529923664,-2.005496183,-1.25,-0.694140015,0.157302246,-0.706296997,0
1.629160305,-2.066564885,-0.990458015,-0.683886108,0.14704834,-0.709226685,0
1.568091603,-1.822290076,-1.013358779,-0.686083374,0.133132324,-0.696531372,0
1.552824427,-1.310839695,-1.127862595,-0.681444702,0.152907715,-0.70336731,0
0.652061069,-1.921526718,-2.311068702,-0.681932983,0.145095215,-0.697996216,0
1.736030534,-1.768854962,-1.257633588,-0.666307983,0.143630371,-0.711912231,0
1.583358779,-1.890992366,-1.379770992,-0.67680603,0.152419434,-0.698240356,0
2.377251908,-1.952061069,-0.013358779,-0.686083374,0.144118652,-0.673338013,0
2.010839695,-2.738320611,-0.379770992,-0.675829468,0.144118652,-0.679685669,0
2.438320611,-3.684885496,0.246183206,-0.687059937,0.136794434,-0.68798645,0
1.522290076,-2.562748092,-0.776717557,-0.688768921,0.145827637,-0.697752075,0
1.247480916,-2.371908397,-0.799618321,-0.693895874,0.117507324,-0.714841919,0
0.75129771,-2.608549618,-1.074427481,-0.68046814,0.140700684,-0.697752075,0
0.827633588,-2.242137405,-0.333969466,-0.686571655,0.149001465,-0.712644653,0
1.102442748,-2.18870229,-0.723282443,-0.685350952,0.154616699,-0.708005981,0
1.743664122,-2.318473282,-0.570610687,-0.679491577,0.161696777,-0.704832153,0
2.02610687,-2.036030534,-1.395038168,-0.683641968,0.153151855,-0.691404419,0
2.178778626,-2.127633588,-1.082061069,-0.675585327,0.153640137,-0.675046997,0
2.041374046,-2.043664122,-1.333969466,-0.683641968,0.160476074,-0.684812622,0
2.110076336,-2.639083969,-0.746183206,-0.685350952,0.134108887,-0.689451294,0
0.995572519,-2.18870229,-1.356870229,-0.68071228,0.126540527,-0.694334106,0
0.95740458,-1.39480916,-1.494274809,-0.689501343,0.14314209,-0.712400513,0
1.041374046,-0.730687023,-1.700381679,-0.680223999,0.140700684,-0.714353638,0
1.262748092,-0.730687023,-1.692748092,-0.675097046,0.153151855,-0.720701294,0
2.697862595,-0.440610687,-0.83778626,-0.694384155,0.153884277,-0.739500122,0
2.110076336,-2.356641221,-1.059160305,-0.671190796,0.149978027,-0.708494263,0
1.919236641,-1.91389313,-1.097328244,-0.674608765,0.13532959,-0.69579895,0
2.003206107,-1.639083969,-1.769083969,-0.671923218,0.141188965,-0.702634888,0
0.903969466,-1.058931298,-2.417938931,-0.676317749,0.125563965,-0.700681763,0
-0.874656489,-0.058931298,-3.585877863,-0.67289978,0.130202637,-0.708005981,0
-1.057862595,-0.967328244,-2.883587786,-0.671434937,0.145339355,-0.709959106,0
1.209312977,-1.364274809,-1.036259542,-0.651903687,0.125075684,-0.705564575,0
0.850534351,-1.516946565,-1.326335878,-0.650927124,0.132399902,-0.706785278,0
0.896335878,-1.020763359,-0.715648855,-0.67289978,0.126784668,-0.700193481,0
0.827633588,-1.494045802,0.032442748,-0.671923218,0.124343262,-0.721677856,0
1.262748092,-1.486412214,0.398854962,-0.658739624,0.14314209,-0.731931763,0
1.23221374,-3.807022901,-0.013358779,-0.66118103,0.133864746,-0.727293091,0
1.09480916,-2.547480916,0.009541985,-0.656298218,0.14314209,-0.695310669,0
1.934503817,-4.097099237,0.169847328,-0.663134155,0.133376465,-0.6997052,0
1.354351145,-4.036030534,-0.196564885,-0.65703064,0.130446777,-0.700925903,0
1.09480916,-3.158167939,-0.654580153,-0.67265564,0.146804199,-0.720457153,0
1.484122137,-3.417709924,-0.311068702,-0.669237671,0.134841309,-0.716306763,0
0.484122137,-3.181068702,-0.692748092,-0.680956421,0.155593262,-0.706785278,0
1.629160305,-5.807022901,0.391221374,-0.67265564,0.179519043,-0.713377075,0
2.575725191,-4.242137405,0.314885496,-0.675585327,0.156081543,-0.69579895,0
1.056641221,-2.70778626,-1.433206107,-0.65336853,0.164382324,-0.7075177,0
0.881068702,-2.616183206,-1.532442748,-0.691698608,0.144118652,-0.713377075,0
1.766564885,-2.700152672,-1.333969466,-0.68461853,0.14729248,-0.700437622,0
2.499389313,-2.677251908,-0.982824427,-0.667528687,0.13947998,-0.716795044,0
1.300916031,-1.952061069,-0.952290076,-0.695360718,0.121657715,-0.704343872,0
2.033740458,-3.84519084,0.322519084,-0.679735718,0.136550293,-0.692136841,0
1.560458015,-1.715419847,-0.257633588,-0.675341187,0.140944824,-0.686521606,0
1.850534351,-1.684885496,-0.753816794,-0.678515015,0.140944824,-0.682371216,0
1.568091603,-2.127633588,-0.494274809,-0.668016968,0.136062012,-0.703123169,0
1.965038168,-2.692519084,-0.379770992,-0.677294312,0.138259277,-0.705808716,0
1.369618321,-2.471145038,-0.509541985,-0.684130249,0.12751709,-0.716550903,0
0.858167939,-2.05129771,-0.898854962,-0.671679077,0.140212402,-0.704099731,0
0.346717557,-1.387175573,-0.669847328,-0.673876343,0.148024902,-0.716550903,0
0.056641221,-1.944427481,-1.372137405,-0.672411499,0.16291748,-0.701170044,0
2.02610687,-1.799389313,-0.272900763,-0.654589233,0.157546387,-0.704588013,0
1.911603053,-2.356641221,-1.11259542,-0.673143921,0.15901123,-0.713132935,0
2.423053435,-2.12,-0.349236641,-0.666307983,0.149978027,-0.708982544,0
1.392519084,-3.768854962,-0.860687023,-0.665575562,0.138503418,-0.713865356,0
1.54519084,-2.524580153,-0.669847328,-0.669237671,0.13532959,-0.702879028,0
0.308549618,-2.608549618,-1.692748092,-0.652391968,0.137770996,-0.700437622,0
1.049007634,-2.18870229,-1.395038168,-0.677050171,0.150222168,-0.715818481,0
1.140610687,-2.455877863,-1.700381679,-0.669237671,0.152663574,-0.707761841,0
2.392519084,-1.39480916,-0.570610687,-0.651415405,0.147780762,-0.714597778,0
1.75129771,-1.639083969,-1.288167939,-0.670458374,0.129714355,-0.704588013,0
-0.073129771,-1.753587786,-0.822519084,-0.673876343,0.127272949,-0.709470825,0
1.216946565,-2.852824427,-0.944656489,-0.668261108,0.127028809,-0.698240356,0
1.377251908,-2.791755725,-0.937022901,-0.671679077,0.126540527,-0.704832153,0
0.949770992,-1.990229008,-1.448473282,-0.670214233,0.132888184,-0.71142395,0
1.102442748,-1.814656489,-0.891221374,-0.666307983,0.14338623,-0.715818481,0
1.194045802,0.047938931,-1.295801527,-0.654589233,0.145339355,-0.70727356,0
1.537557252,-2.715419847,-0.814885496,-0.667772827,0.137282715,-0.707761841,0
1.835267176,-3.219236641,0.047709924,-0.669725952,0.137282715,-0.710447388,0
1.102442748,-2.990229008,-0.700381679,-0.665819702,0.129470215,-0.713865356,0
0.148244275,-2.165801527,-1.227099237,-0.674852905,0.132399902,-0.718504028,0
1.140610687,-1.486412214,-0.845419847,-0.669970093,0.139724121,-0.720945435,0
1.125343511,-3.814656489,-0.891221374,-0.68046814,0.143874512,-0.706785278,0
1.965038168,-2.364274809,-0.18129771,-0.652147827,0.14729248,-0.699949341,0
1.522290076,-3.318473282,-0.669847328,-0.663866577,0.140944824,-0.69579895,0
1.361984733,-3.272671756,-0.479007634,-0.665819702,0.142897949,-0.690916138,0
1.178778626,-2.280305344,-0.25,-0.666796265,0.137282715,-0.722410278,0
1.201679389,-2.341374046,-0.685114504,-0.693407593,0.137770996,-0.728269653,0
1.995572519,-1.585648855,-0.242366412,-0.652636108,0.142165527,-0.720213013,0
1.697862595,-2.173435115,-0.547709924,-0.671679077,0.144606934,-0.717527466,0
0.949770992,-2.616183206,-0.929389313,-0.670946655,0.144118652,-0.704832153,0
1.445954198,-3.142900763,-0.761450382,-0.674364624,0.14704834,-0.696775513,0
0.247480916,-3.547480916,-1.639312977,-0.68071228,0.13557373,-0.706052856,0
0.850534351,-3.265038168,-1.04389313,-0.684862671,0.132155762,-0.710203247,0
2.621526718,-2.211603053,-0.311068702,-0.685839233,0.145095215,-0.709470825,0
2.155877863,-2.898625954,-0.349236641,-0.678515015,0.141188965,-0.713865356,0
1.583358779,-2.32610687,-0.807251908,-0.669481812,0.162429199,-0.725584106,0
1.766564885,-2.104732824,-0.959923664,-0.677294312,0.14314209,-0.715818481,0
1.430687023,-2.616183206,-0.90648855,-0.69243103,0.141677246,-0.710935669,0
0.896335878,-2.410076336,-0.608778626,-0.679735718,0.141921387,-0.705076294,0
0.942137405,-2.578015267,-0.807251908,-0.674120483,0.134841309,-0.690427856,0
1.629160305,-2.929160305,0.047709924,-0.669725952,0.138747559,-0.687254028,0
1.644427481,-3.791755725,-0.402671756,-0.677050171,0.149245605,-0.697752075,0
1.766564885,-2.173435115,-0.669847328,-0.673632202,0.144851074,-0.727293091,0
1.148244275,-1.020763359,-0.372137405,-0.677782593,0.142409668,-0.699949341,0
1.461221374,-1.799389313,-0.280534351,-0.682177124,0.150710449,-0.7153302,0
1.644427481,-1.272671756,-0.227099237,-0.687792358,0.142653809,-0.70336731,0
2.041374046,-2.333740458,-1.25,-0.679979858,0.154616699,-0.703855591,0
1.392519084,-2.631450382,-1.555343511,-0.667040405,0.152907715,-0.69946106,0
1.400152672,-2.181068702,-1.31870229,-0.650438843,0.133376465,-0.692136841,0
2.140610687,-2.684885496,-0.730916031,-0.67289978,0.136062012,-0.712400513,0
2.033740458,-2.631450382,-0.188931298,-0.682177124,0.126784668,-0.710691528,0
1.926870229,-3.097099237,-0.562977099,-0.676317749,0.141921387,-0.714353638,0
2.041374046,-3.799389313,1.788167939,-0.675585327,0.13532959,-0.710691528,0
0.537557252,-1.036030534,-1.196564885,-0.674852905,0.140700684,-0.720701294,0
1.110076336,-2.074198473,-0.822519084,-0.678270874,0.142653809,-0.70727356,0
2.010839695,-2.104732824,-0.089694656,-0.668261108,0.14729248,-0.685056763,0
1.16351145,-2.608549618,-1.120229008,-0.66874939,0.144606934,-0.696531372,0
2.117709924,-2.578015267,-0.624045802,-0.678270874,0.142409668,-0.696287231,0
2.02610687,-2.494045802,-0.608778626,-0.679735718,0.137526855,-0.705808716,0
0.911603053,-3.127633588,-0.814885496,-0.669970093,0.148024902,-0.702879028,0
0.82,-3.097099237,-1.097328244,-0.677538452,0.145095215,-0.720213013,0
0.507022901,-2.471145038,-1.082061069,-0.694872437,0.13947998,-0.722166138,0
1.949770992,-1.974961832,1.826335878,-0.671434937,0.145339355,-0.729490356,0
1.064274809,-2.074198473,-1.158396947,-0.674120483,0.152663574,-0.7075177,0
2.064274809,-2.837557252,-0.127862595,-0.677782593,0.146071777,-0.68774231,0
0.82,-3.799389313,-1.540076336,-0.674852905,0.163649902,-0.678464966,0
2.056641221,-3.91389313,-0.753816794,-0.670458374,0.137282715,-0.677000122,0
0.926870229,-3.738320611,-1.272900763,-0.687792358,0.136306152,-0.693357544,0
0.774198473,-2.822290076,-1.723282443,-0.695848999,0.14704834,-0.724607544,0
0.987938931,0.032671756,-1.25,-0.685839233,0.137526855,-0.726072388,0
1.255114504,-0.058931298,-1.013358779,-0.709765015,0.150710449,-0.72704895,0
1.423053435,-2.081832061,-0.845419847,-0.683397827,0.142653809,-0.6997052,0
1.262748092,-1.677251908,-1.158396947,-0.681444702,0.144118652,-0.694089966,0
0.705496183,-2.265038168,-1.631679389,-0.686083374,0.136306152,-0.668943481,0
1.789465649,-3.097099237,-0.692748092,-0.67680603,0.138259277,-0.665281372,0
1.331450382,-2.974961832,-0.326335878,-0.683397827,0.145339355,-0.694822388,0
1.858167939,-2.203969466,-0.395038168,-0.691454468,0.137770996,-0.722654419,0
1.667328244,-0.921526718,-0.59351145,-0.686327515,0.141188965,-0.716550903,0
0.667328244,-1.272671756,-0.883587786,-0.682665405,0.135085449,-0.691160278,0
1.552824427,-1.807022901,-0.402671756,-0.676073608,0.138503418,-0.678220825,0
2.316183206,-2.547480916,-0.211832061,-0.671679077,0.130202637,-0.689695435,0
-0.057862595,-1.974961832,-0.242366412,-0.685350952,0.141677246,-0.706052856,0
1.453587786,-1.410076336,-0.959923664,-0.690477905,0.156325684,-0.724363403,0
2.010839695,-1.234503817,-0.311068702,-0.683397827,0.141921387,-0.718015747,0
1.423053435,-1.387175573,-0.509541985,-0.681444702,0.142165527,-0.696287231,0
2.087175573,-2.142900763,-0.463740458,-0.669725952,0.149978027,-0.6684552,0
1.262748092,-2.723053435,-1.59351145,-0.665575562,0.140456543,-0.674314575,0
0.835267176,-2.39480916,-1.265267176,-0.675097046,0.142897949,-0.703123169,0
1.461221374,-1.807022901,-0.959923664,-0.676073608,0.144851074,-0.7231427,0
2.529923664,-1.761221374,-0.479007634,-0.687304077,0.134353027,-0.730222778,0
1.705496183,-0.990229008,-0.639312977,-0.67265564,0.161208496,-0.714353638,0
0.850534351,-1.623816794,-1.898854962,-0.675097046,0.117751465,-0.686765747,0
0.804732824,-2.043664122,-1.967557252,-0.66874939,0.142409668,-0.695066528,0
0.942137405,-2.555114504,-1.425572519,-0.67680603,0.138015137,-0.708005981,0
2.667328244,-1.98259542,1.757633588,-0.681932983,0.14338623,-0.738279419,0
1.743664122,-2.097099237,-0.517175573,-0.671679077,0.121169434,-0.721433716,0
2.003206107,-1.952061069,0.009541985,-0.667040405,0.141433105,-0.712156372,0
0.736030534,-2.639083969,-1.028625954,-0.671923218,0.121901855,-0.695310669,0
1.02610687,-2.738320611,-1.143129771,-0.67289978,0.118483887,-0.689207153,0
0.972671756,-2.509312977,-0.944656489,-0.669725952,0.134353027,-0.704099731,0
1.789465649,-2.852824427,-0.52480916,-0.673388062,0.136550293,-0.709959106,0
1.339083969,-1.84519084,-0.303435115,-0.66899353,0.145583496,-0.727781372,0
0.980305344,-1.700152672,-0.776717557,-0.673143921,0.152419434,-0.718259888,0
0.934503817,-1.379541985,-0.944656489,-0.676073608,0.145095215,-0.70727356,0
2.400152672,-1.661984733,1.81870229,-0.675341187,0.152907715,-0.709470825,0
1.270381679,-2.387175573,-0.479007634,-0.665575562,0.14729248,-0.704099731,0
2.568091603,-2.173435115,0.40648855,-0.674120483,0.137770996,-0.71142395,0
2.323816794,-1.509312977,0.261450382,-0.680956421,0.141677246,-0.706785278,0
0.049007634,-1.700152672,-0.295801527,-0.667772827,0.14314209,-0.709959106,0
3.766564885,-1.768854962,-0.150763359,-0.673388062,0.132888184,-0.688474731,0
1.155877863,-2.952061069,-0.753816794,-0.67680603,0.136062012,-0.71117981,0
0.68259542,-3.219236641,-1.25,-0.66899353,0.146560059,-0.704832153,0
0.674961832,-2.081832061,-1.501908397,-0.675341187,0.153151855,-0.71142395,0
1.201679389,-2.402442748,-1.013358779,-0.670946655,0.150710449,-0.700437622,0
1.934503817,-2.234503817,-0.585877863,-0.649706421,0.149978027,-0.718259888,0
2.491755725,-1.967328244,0.02480916,-0.678759155,0.144606934,-0.728757935,0
2.514656489,-2.18870229,0.02480916,-0.674608765,0.143630371,-0.706541138,0
0.003206107,-2.677251908,-0.616412214,-0.67289978,0.14314209,-0.710447388,0
1.010839695,-3.608549618,-1.120229008,-0.670214233,0.134841309,-0.6918927,0
1.23221374,-3.608549618,-1.257633588,-0.693407593,0.137282715,-0.703855591,0
0.743664122,-3.066564885,-1.52480916,-0.677294312,0.140700684,-0.70336731,0
0.75129771,-2.509312977,-1.624045802,-0.680223999,0.145827637,-0.693601685,0
0.300916031,-1.952061069,-1.830152672,-0.689013062,0.12385498,-0.710203247,0
0.812366412,-2.700152672,-1.395038168,-0.677050171,0.14314209,-0.713377075,0
0.728396947,-2.494045802,-0.753816794,-0.677782593,0.141921387,-0.71923645,0
1.255114504,-2.310839695,-0.769083969,-0.676317749,0.145827637,-0.720213013,0
1.644427481,-2.272671756,-0.830152672,-0.652391968,0.137770996,-0.699949341,0
1.216946565,-2.142900763,-1.097328244,-0.666552124,0.152419434,-0.713865356,0
1.499389313,-2.203969466,-1.433206107,-0.675585327,0.158522949,-0.715574341,0
2.377251908,-1.280305344,-0.463740458,-0.677782593,0.138015137,-0.704343872,0
1.903969466,-2.516946565,-0.555343511,-0.673143921,0.143874512,-0.703855591,0
1.132977099,-3.05129771,-0.242366412,-0.674364624,0.128737793,-0.699949341,0
1.606259542,-2.875725191,-0.333969466,-0.694140015,0.121169434,-0.691404419,0
0.736030534,-2.730687023,-1.173664122,-0.67289978,0.132155762,-0.696531372,0
0.911603053,-2.432977099,-0.295801527,-0.673632202,0.136550293,-0.688963013,0
0.354351145,-2.944427481,-1.669847328,-0.678759155,0.15119873,-0.70727356,0
2.621526718,-1.318473282,-0.135496183,-0.693407593,0.162185059,-0.726072388,0
2.415419847,-1.158167939,0.192748092,-0.678759155,0.144606934,-0.703123169,0
1.499389313,-2.387175573,-0.311068702,-0.671190796,0.148757324,-0.692869263,0
1.02610687,-2.501679389,-0.624045802,-0.674364624,0.13947998,-0.699216919,0
1.155877863,-2.822290076,-0.669847328,-0.669481812,0.137770996,-0.694578247,0
0.16351145,-3.127633588,-1.937022901,-0.673632202,0.134108887,-0.698728638,0
1.468854962,-2.471145038,-0.646946565,-0.68071228,0.149733887,-0.725828247,0
2.331450382,-1.562748092,-0.532442748,-0.694628296,0.144118652,-0.719480591,0
1.995572519,-0.898625954,-0.708015267,-0.675341187,0.154372559,-0.712400513,0
2.285648855,-1.249770992,-0.166030534,-0.679979858,0.135085449,-0.699949341,0
1.40778626,-2.494045802,-0.440839695,-0.67289978,0.132155762,-0.693357544,0
0.75129771,-2.875725191,-1.326335878,-0.676317749,0.140212402,-0.702879028,0
1.392519084,-2.112366412,-0.578244275,-0.670702515,0.139724121,-0.71117981,0
1.728396947,-1.684885496,-0.982824427,-0.675585327,0.15119873,-0.701902466,0
1.911603053,-1.371908397,-1.517175573,-0.666796265,0.148757324,-0.743650513,0
1.415419847,-1.84519084,-1.311068702,-0.668505249,0.140700684,-0.713865356,0
1.789465649,-2.196335878,-0.875954198,-0.669237671,0.132155762,-0.708982544,0
1.262748092,-2.203969466,-1.349236641,-0.669970093,0.134841309,-0.706296997,0
1.361984733,-1.98259542,-0.410305344,-0.675341187,0.141921387,-0.686521606,0
1.54519084,-2.745954198,-0.990458015,-0.666796265,0.142409668,-0.714109497,0
1.965038168,-2.135267176,-0.364503817,-0.67265564,0.13532959,-0.70361145,0
1.766564885,-2.081832061,-1.04389313,-0.651415405,0.141677246,-0.699949341,0
1.621526718,-1.959694656,-0.585877863,-0.666796265,0.117751465,-0.729978638,0
1.484122137,-2.868091603,-0.265267176,-0.67656189,0.140456543,-0.724851685,0
1.598625954,-2.242137405,-0.45610687,-0.669237671,0.134597168,-0.725095825,0
1.239847328,-2.043664122,-0.608778626,-0.671190796,0.140944824,-0.720945435,0
0.155877863,-2.112366412,-1.601145038,-0.671190796,0.141921387,-0.717527466,0
-0.851755725,-2.036030534,-2.631679389,-0.653856812,0.147536621,-0.701414185,0
0.339083969,-2.226870229,-1.52480916,-0.671434937,0.144118652,-0.7075177,0
1.285648855,-1.997862595,-1.265267176,-0.649950562,0.150222168,-0.712156372,0
1.430687023,-2.402442748,-0.585877863,-0.667528687,0.144851074,-0.714109497,0
2.919236641,-1.784122137,0.589694656,-0.671923218,0.159743652,-0.724851685,0
2.346717557,-2.868091603,0.177480916,-0.671434937,0.14704834,-0.701902466,0
2.88870229,-2.53221374,0.54389313,-0.675097046,0.140456543,-0.719724731,0
1.346717557,-2.196335878,-0.799618321,-0.677294312,0.14729248,-0.713132935,0
0.720763359,-2.53221374,-1.082061069,-0.673388062,0.148269043,-0.697752075,0
0.02610687,-2.387175573,-1.494274809,-0.668261108,0.134841309,-0.704343872,0
0.934503817,-1.631450382,-0.311068702,-0.66874939,0.14314209,-0.704343872,0
1.323816794,-2.669618321,-0.020992366,-0.678759155,0.145339355,-0.700681763,0
2.049007634,-2.478778626,-0.173664122,-0.670946655,0.160476074,-0.7153302,0
2.972671756,-2.448244275,0.414122137,-0.670702515,0.154616699,-0.714597778,0
1.331450382,-2.043664122,-1.020992366,-0.66484314,0.148757324,-0.715574341,0
1.453587786,-1.753587786,-0.753816794,-0.670702515,0.142409668,-0.686765747,0
1.262748092,-2.608549618,-0.746183206,-0.671679077,0.13923584,-0.693601685,0
1.323816794,-2.959694656,-0.776717557,-0.666063843,0.144851074,-0.713865356,0
1.354351145,-2.486412214,-0.708015267,-0.675585327,0.148024902,-0.706052856,0
1.308549618,-2.364274809,-0.875954198,-0.681688843,0.142409668,-0.721921997,0
1.445954198,-1.684885496,-0.776717557,-0.679491577,0.15095459,-0.74633606,0
1.377251908,-2.013129771,-0.601145038,-0.671434937,0.148513184,-0.706785278,0
0.842900763,-2.952061069,-1.311068702,-0.670946655,0.147780762,-0.698484497,0
1.728396947,-2.868091603,-0.631679389,-0.666063843,0.13947998,-0.687009888,0
1.293282443,-3.043664122,-1.11259542,-0.671434937,0.143630371,-0.697263794,0
1.949770992,-2.936793893,-0.608778626,-0.667040405,0.13557373,-0.713865356,0
1.491755725,-1.425343511,-0.677480916,-0.675097046,0.152907715,-0.729978638,0
2.270381679,-2.341374046,-0.860687023,-0.671434937,0.153640137,-0.724607544,0
2.61389313,-1.226870229,-0.341603053,-0.667772827,0.146560059,-0.726072388,0
2.16351145,-1.70778626,-0.18129771,-0.662890015,0.140456543,-0.698728638,0
1.125343511,-1.646717557,-0.547709924,-0.673876343,0.125319824,-0.689207153,0
1.697862595,-1.280305344,-0.822519084,-0.676073608,0.141921387,-0.717283325,0
-0.019694656,-2.081832061,0.001908397,-0.671679077,0.130690918,-0.702879028,0
1.201679389,-2.494045802,-0.891221374,-0.669725952,0.14729248,-0.718748169,0
1.132977099,-2.196335878,-0.562977099,-0.662890015,0.14729248,-0.735838013,0
1.934503817,-1.341374046,-0.853053435,-0.66118103,0.162429199,-0.718748169,0
1.293282443,-1.929160305,-1.570610687,-0.661913452,0.13557373,-0.712156372,0
2.705496183,-1.700152672,-0.471374046,-0.66093689,0.148269043,-0.726316528,0
1.598625954,-2.234503817,-0.38740458,-0.68046814,0.125808105,-0.701414185,0
1.216946565,-2.341374046,-0.807251908,-0.661913452,0.118728027,-0.708494263,0
1.255114504,-0.005496183,-1.066793893,-0.66118103,0.138747559,-0.723386841,0
0.652061069,-2.181068702,-1.486641221,-0.658495483,0.118972168,-0.714597778,0
1.216946565,-2.692519084,-0.898854962,-0.66508728,0.161696777,-0.737058716,0
2.186412214,-1.761221374,-0.540076336,-0.658739624,0.147780762,-0.740232544,0
0.049007634,-1.600916031,-1.753816794,-0.67265564,0.141921387,-0.724851685,0
1.056641221,-1.349007634,-0.608778626,-0.65703064,0.138747559,-0.740964966,0
1.697862595,-1.700152672,-0.730916031,-0.661913452,0.137770996,-0.721433716,0
1.323816794,-2.455877863,-0.90648855,-0.658739624,0.135817871,-0.717527466,0
1.392519084,-2.066564885,-1.104961832,-0.652391968,0.140700684,-0.701658325,0
2.194045802,-2.341374046,-0.158396947,-0.65312439,0.129714355,-0.716550903,0
1.575725191,-1.723053435,-0.738549618,-0.653856812,0.138747559,-0.737791138,0
1.61389313,-2.608549618,-0.509541985,-0.660204468,0.125808105,-0.720701294,0
0.003206107,-2.715419847,-0.570610687,-0.644579468,0.126052246,-0.71923645,0
1.339083969,-3.486412214,-0.753816794,-0.66484314,0.142409668,-0.708982544,0
0.522290076,-3.723053435,-1.830152672,-0.679491577,0.151931152,-0.717527466,0
0.499389313,-3.39480916,-1.341603053,-0.661913452,0.155349121,-0.731687622,0
1.88870229,-3.211603053,-0.814885496,-0.661669312,0.145583496,-0.728757935,0
2.178778626,-2.349007634,-0.31870229,-0.667772827,0.133620605,-0.71899231,0
2.224580153,-2.39480916,0.177480916,-0.668505249,0.141188965,-0.714841919,0
1.339083969,-2.661984733,-0.578244275,-0.67265564,0.134841309,-0.70727356,0
0.583358779,-3.432977099,-0.921755725,-0.669725952,0.126296387,-0.712400513,0
0.239847328,-4.356641221,-1.463740458,-0.666063843,0.128005371,-0.706541138,0
0.95740458,-2.692519084,-1.028625954,-0.666552124,0.141188965,-0.724607544,0
1.384885496,-2.509312977,-0.631679389,-0.694140015,0.133376465,-0.706296997,0
0.812366412,-2.936793893,-1.013358779,-0.669237671,0.160231934,-0.722166138,0
1.797099237,-2.852824427,-0.822519084,-0.680223999,0.152907715,-0.725828247,0
1.216946565,-2.646717557,-1.25,-0.672411499,0.151687012,-0.717039185,0
1.88870229,0.009770992,-0.853053435,-0.676317749,0.130446777,-0.718504028,0
1.369618321,-3.807022901,-1.486641221,-0.67656189,0.140456543,-0.701658325,0
1.499389313,-2.25740458,-0.998091603,-0.67265564,0.133132324,-0.693601685,0
1.484122137,-3.158167939,-1.463740458,-0.679491577,0.138991699,-0.697019653,0
2.239847328,-3.684885496,-1.04389313,-0.672167358,0.132888184,-0.698972778,0
0.400152672,-3.371908397,-1.868320611,-0.675097046,0.141921387,-0.706785278,0
0.064274809,-2.135267176,-0.158396947,-0.681932983,0.141921387,-0.729978638,0
1.323816794,-0.784122137,-1.211832061,-0.670946655,0.133620605,-0.723386841,0
2.270381679,-0.723053435,0.001908397,-0.683641968,0.138503418,-0.702146606,0
